"labCode","siteName","long","lat","c14date","c14std","material","country","dataorigin","ID","siteID"
"AAR-28409","Unguja Ukuu",39.373888,-6.3146712,1257,36,"Charcoal","Tanzania","Wanyika",1389,1062
"AAR-28405","Unguja Ukuu",39.373888,-6.3146712,4362,35,"Charcoal","Tanzania","Wanyika",1390,1062
"AAR-28410","Unguja Ukuu",39.373888,-6.3146712,4687,32,"Charcoal","Tanzania","Wanyika",1391,1062
"Ua-24751","Kuumbi Cave",39.560736,-6.35605,1980,45,"Charcoal","Tanzania","Wanyika",1392,461
"Ua-24920","Kuumbi Cave",39.560736,-6.35605,1815,40,"Charcoal","Tanzania","Wanyika",1393,461
"Ua-24919","Kuumbi Cave",39.560736,-6.35605,4005,40,"Charcoal","Tanzania","Wanyika",1394,461
"Ua-24921","Kuumbi Cave",39.560736,-6.35605,5330,45,"Charcoal","Tanzania","Wanyika",1395,461
"GrA-37807","Kuumbi Cave",39.560736,-6.35605,1535,30,"Charcoal","Tanzania","Wanyika",1396,461
"Ua-35922","Kuumbi Cave",39.560736,-6.35605,1525,40,"Charcoal","Tanzania","Wanyika",1397,461
"GrA-37809","Kuumbi Cave",39.560736,-6.35605,1590,30,"Charcoal","Tanzania","Wanyika",1398,461
"GrA-37811","Kuumbi Cave",39.560736,-6.35605,5110,35,"Charcoal","Tanzania","Wanyika",1399,461
"GrA-37817","Kuumbi Cave",39.560736,-6.35605,2110,30,"Charcoal","Tanzania","Wanyika",1400,461
"Ua-35925","Kuumbi Cave",39.560736,-6.35605,1245,55,"Charcoal","Tanzania","Wanyika",1401,461
"Wk-40961","Kuumbi Cave",39.560736,-6.35605,1899,20,"Charcoal","Tanzania","Wanyika",1402,461
"Wk-40631","Kuumbi Cave",39.560736,-6.35605,5332,20,"Charcoal","Tanzania","Wanyika",1403,461
"X-6696P","Kuumbi Cave",39.560736,-6.35605,590,50,"Ceramics","Tanzania","Wanyika",1404,461
"Wk-40635","Kuumbi Cave",39.560736,-6.35605,4467,21,"Charcoal","Tanzania","Wanyika",1405,461
"Wk-40964","Kuumbi Cave",39.560736,-6.35605,1622,21,"Charcoal","Tanzania","Wanyika",1406,461
"Wk-40636","Kuumbi Cave",39.560736,-6.35605,4459,20,"Charcoal","Tanzania","Wanyika",1407,461
"X-6697P","Kuumbi Cave",39.560736,-6.35605,1360,125,"Ceramics","Tanzania","Wanyika",1408,461
"X-6698P","Kuumbi Cave",39.560736,-6.35605,685,85,"Ceramics","Tanzania","Wanyika",1409,461
"Wk-40963","Kuumbi Cave",39.560736,-6.35605,3100,22,"Charcoal","Tanzania","Wanyika",1410,461
"Wk-40634","Kuumbi Cave",39.560736,-6.35605,4887,20,"Charcoal","Tanzania","Wanyika",1411,461
"X-6699P","Kuumbi Cave",39.560736,-6.35605,960,80,"Ceramics","Tanzania","Wanyika",1412,461
"OxA-31427","Kuumbi Cave",39.560736,-6.35605,1479,23,"Bone/tooth collagen","Tanzania","Wanyika",1413,461
"Wk-40962","Kuumbi Cave",39.560736,-6.35605,5082,23,"Charcoal","Tanzania","Wanyika",1414,461
"Wk-40967","Juani Primary School",39.7805939,-7.9961507,1153,25,"Non-charcoal plant part","Tanzania","Wanyika",1415,343
"Wk-40966","Juani Primary School",39.7805939,-7.9961507,1612,21,"Non-charcoal plant part","Tanzania","Wanyika",1416,343
"Wk-40965","Juani Primary School",39.7805939,-7.9961507,1604,20,"Non-charcoal plant part","Tanzania","Wanyika",1417,343
"Wk-40939","Juani Primary School",39.7805939,-7.9961507,1173,20,"Non-charcoal plant part","Tanzania","Wanyika",1418,343
"Wk-40938","Juani Primary School",39.7805939,-7.9961507,1184,21,"Non-charcoal plant part","Tanzania","Wanyika",1419,343
"Wk-40937","Juani Primary School",39.7805939,-7.9961507,1181,20,"Non-charcoal plant part","Tanzania","Wanyika",1420,343
"Wk-40968","Juani Primary School",39.7805939,-7.9961507,1646,23,"Non-charcoal plant part","Tanzania","Wanyika",1421,343
"Wk-40970","Juani Primary School",39.7805939,-7.9961507,1002,21,"Non-charcoal plant part","Tanzania","Wanyika",1422,343
"Wk-40969","Juani Primary School",39.7805939,-7.9961507,930,24,"Non-charcoal plant part","Tanzania","Wanyika",1423,343
"Beta-63010","Kirando 11",30.58168661,-6.965653924,595,55,"Charcoal","Tanzania","Wanyika",1424,418
"Beta-71390","Kirando 58",30.58011349,-6.975281522,1040,80,"Charcoal","Tanzania","Wanyika",1425,419
"Beta-41839","Mbinga 4",34.9894625,-10.9401868,1235,55,"Charcoal","Tanzania","Wanyika",1426,650
"Beta-41840","Mbinga 4",34.9894625,-10.9401868,1090,110,"Charcoal","Tanzania","Wanyika",1427,650
"Beta-41841","Ludewa 15",34.6843866,-10.1018486,1180,90,"Charcoal","Tanzania","Wanyika",1428,547
"GX-1243","Ngorongoro Burial",35.5859464,-2.6769531,2260,180,"Bone/tooth?","Tanzania","Wanyika",1429,817
"GX-5690","Serengeti",34.7425437,-1.9966259,755,135,"Charcoal","Tanzania","Wanyika",1430,986
"GX-5687","Serengeti",34.7425437,-1.9966259,260,100,"Charcoal","Tanzania","Wanyika",1431,986
"GX-5640","Serengeti",34.8092252,-2.4806041,3000,140,"Charcoal","Tanzania","Wanyika",1432,986
"N-1067","Seronera",34.8150553,-2.3792194,2020,115,"Charcoal","Tanzania","Wanyika",1433,987
"N-1068","Seronera",34.8150553,-2.3792194,265,100,"Charcoal","Tanzania","Wanyika",1434,987
"N-1158","Seronera",34.8150553,-2.3792194,280,95,"Charcoal","Tanzania","Wanyika",1435,987
"GX-13968","Chabula-Nguru Hills",37.663048,-6.201696,3025,85,"Charcoal","Tanzania","Wanyika",1436,160
"OS-61329","Mumba RS",35.71142,-2.18718,920,30,"Charcoal","Tanzania","Wanyika",1437,738
"AA-69910","Mumba RS",35.71142,-2.18718,302,38,"Charcoal","Tanzania","Wanyika",1438,738
"OS-61330","Mumba RS",35.71142,-2.18718,345,30,"Charcoal","Tanzania","Wanyika",1439,738
"UCLA-1913","Mumba RS",35.71142,-2.18718,4860,100,"Charcoal","Tanzania","Wanyika",1440,738
"FRA-1","Mumba RS",35.71142,-2.18718,4890,70,"Bone/tooth collagen","Tanzania","Wanyika",1441,738
"ISGS-A2413","Mumba RS",35.71142,-2.18718,4190,20,"Ceramics","Tanzania","Wanyika",1442,738
"AA-69911","Mumba RS",35.71142,-2.18718,1843,60,"Charcoal","Tanzania","Wanyika",1443,738
"ISGS-565","Mumba RS",35.71142,-2.18718,1780,80,"Charcoal","Tanzania","Wanyika",1444,738
"OS-63027","Mumba RS",35.71142,-2.18718,1710,25,"Charcoal","Tanzania","Wanyika",1445,738
"ISGS-A2367","Ufana Valley",35.29129944,-4.314723435,2855,20,"Ceramics","Tanzania","Wanyika",1446,1058
"ISGS-6949","Daumboy RS",35.29129944,-4.314723435,1120,70,"Charcoal","Tanzania","Wanyika",1447,188
"ISGS-6950","Daumboy RS",35.29129944,-4.314723435,4060,70,"Charcoal","Tanzania","Wanyika",1448,188
"Beta-176185","Baura 1",35.88063696,-4.859062457,2500,40,"Charcoal","Tanzania","Wanyika",1449,92
"Beta-176184","Baura 1",35.88063696,-4.859062457,460,40,"Charcoal","Tanzania","Wanyika",1450,92
"Beta-176186","Lusangi 1",35.74944796,-4.802516686,1660,100,"Charcoal","Tanzania","Wanyika",1451,556
"Beta-176188","Markasi Lusangi 1",35.74944796,-4.802516686,1030,40,"Charcoal","Tanzania","Wanyika",1452,616
"Beta-176190","Markasi Lusangi 2",35.74944796,-4.802516686,4510,70,"Charcoal","Tanzania","Wanyika",1453,617
