"labCode","siteName","long","lat","c14date","c14std","material","country","dataorigin","ID","siteID"
"PSUAMS-5301","Ambolisatra/Andolonomby",43.591,-23.058,850,20,"Bone/tooth collagen","Madagascar","Wanyika",2014,19
"CAMS-142810","Andolonomby",43.75,-23.067,1345,25,"Bone/tooth collagen","Madagascar","Wanyika",2015,37
"CAMS-142601","Andolonomby",43.75,-23.067,1395,30,"Bone/tooth collagen","Madagascar","Wanyika",2016,37
"CAMS-142637","Andolonomby",43.75,-23.067,1475,30,"Bone/tooth collagen","Madagascar","Wanyika",2017,37
"CAMS-142808","Andolonomby",43.75,-23.067,1560,25,"Bone/tooth collagen","Madagascar","Wanyika",2018,37
"CAMS-142603","Andolonomby",43.75,-23.067,1650,25,"Bone/tooth collagen","Madagascar","Wanyika",2019,37
"CAMS-142873","Andolonomby",43.75,-23.067,1650,25,"Bone/tooth collagen","Madagascar","Wanyika",2020,37
"CAMS-142906","Andolonomby",43.75,-23.067,1670,30,"Bone/tooth collagen","Madagascar","Wanyika",2021,37
"CAMS-142633","Andolonomby",43.75,-23.067,1695,25,"Bone/tooth collagen","Madagascar","Wanyika",2022,37
"CAMS-142802","Andolonomby",43.75,-23.067,1785,25,"Bone/tooth collagen","Madagascar","Wanyika",2023,37
"CAMS-142617","Andolonomby",43.75,-23.067,1800,25,"Bone/tooth collagen","Madagascar","Wanyika",2024,37
"CAMS-142635","Andolonomby",43.75,-23.067,1810,30,"Bone/tooth collagen","Madagascar","Wanyika",2025,37
"CAMS-142874","Andolonomby",43.75,-23.067,1895,25,"Bone/tooth collagen","Madagascar","Wanyika",2026,37
"CAMS-142622","Andolonomby",43.75,-23.067,2465,25,"Bone/tooth collagen","Madagascar","Wanyika",2027,37
"CAMS-142898","Andolonomby",43.75,-23.067,2545,35,"Bone/tooth collagen","Madagascar","Wanyika",2028,37
"CAMS-142904","Andolonomby",43.75,-23.067,1620,25,"Bone/tooth collagen","Madagascar","Wanyika",2029,37
"CAMS-142908","Andolonomby",43.75,-23.067,1625,30,"Bone/tooth collagen","Madagascar","Wanyika",2030,37
"CAMS-142903","Andolonomby",43.75,-23.067,1810,30,"Bone/tooth collagen","Madagascar","Wanyika",2031,37
"CAMS-142803","Andolonomby",43.75,-23.067,1815,25,"Bone/tooth collagen","Madagascar","Wanyika",2032,37
"CAMS-143037","Andolonomby",43.75,-23.067,5420,30,"Bone/tooth collagen","Madagascar","Wanyika",2033,37
"CAMS-142629","Andolonomby",43.75,-23.067,1520,25,"Bone/tooth collagen","Madagascar","Wanyika",2034,37
"CAMS-142804","Andolonomby",43.75,-23.067,1610,30,"Bone/tooth collagen","Madagascar","Wanyika",2035,37
"CAMS-142872","Andolonomby",43.75,-23.067,1905,30,"Bone/tooth collagen","Madagascar","Wanyika",2036,37
"CAMS-142623","Andolonomby",43.75,-23.067,1630,25,"Bone/tooth collagen","Madagascar","Wanyika",2037,37
"CAMS-142643","Andolonomby",43.75,-23.067,2675,40,"Bone/tooth collagen","Madagascar","Wanyika",2038,37
"CAMS-142604","Manombo-Tulear",43.4739244,-22.9528005,1295,25,"Bone/tooth collagen","Madagascar","Wanyika",2039,399
"D-AMS-012441","Antsaragnagnangy-Velondriake",43.241,-22.094,1954,27,"Marine shell","Madagascar","Wanyika",2040,54
"D-AMS-012440","Antsaragnagnangy-Velondriake",43.241,-22.094,915,25,"Charcoal","Madagascar","Wanyika",2041,54
"D-AMS-001949","Antsaragnasoa-Velondriake",43.241,-22.084,279,22,"Charcoal","Madagascar","Wanyika",2042,55
"Beta-103348","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1990,50,"Non-charcoal plant part","Madagascar","Wanyika",2043,51
"Beta-90099","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1830,60,"Eggshell","Madagascar","Wanyika",2044,51
"Beta-76612/CAMS-16368","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2050,60,"Bone/tooth collagen","Madagascar","Wanyika",2045,51
"Beta-90095","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1370,40,"Bone/tooth collagen","Madagascar","Wanyika",2046,51
"Beta-90098","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1220,50,"Bone/tooth collagen","Madagascar","Wanyika",2047,51
"Beta-102567","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2140,50,"Bone/tooth collagen","Madagascar","Wanyika",2048,51
"NZA R BSM 1995","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2000,60,"Bone/tooth collagen","Madagascar","Wanyika",2049,51
"CAMS-142897","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1650,30,"Bone/tooth collagen","Madagascar","Wanyika",2050,51
"Beta-103349","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1280,60,"Bone/tooth collagen","Madagascar","Wanyika",2051,51
"NZA-12582/R-26341/1","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1413,80,"Bone/tooth collagen","Madagascar","Wanyika",2052,51
"Beta-90096","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1550,50,"Bone/tooth collagen","Madagascar","Wanyika",2053,51
"Beta-90094","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1650,50,"Bone/tooth collagen","Madagascar","Wanyika",2054,51
"NZA-18522/R-28331/5","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1866,45,"Bone/tooth collagen","Madagascar","Wanyika",2055,51
"Beta-90097","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2000,50,"Bone/tooth collagen","Madagascar","Wanyika",2056,51
"NZA-12583/R- 26341/2","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2008,90,"Bone/tooth collagen","Madagascar","Wanyika",2057,51
"CAMS-142636","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2275,35,"Bone/tooth collagen","Madagascar","Wanyika",2058,51
"CAMS-142544","Ankilibehandry-Belo-sur-Mer",44.017,-20.733,2005,30,"Bone/tooth collagen","Madagascar","Wanyika",2059,51
"CAMS-142614","Ankilibehandry-Belo-sur-Mer",44.017,-20.733,2195,30,"Bone/tooth collagen","Madagascar","Wanyika",2060,51
"CAMS-142552","Beloha-Anavoha",45.052557,-25.195828,1320,30,"Bone/tooth collagen","Madagascar","Wanyika",2061,76
"CAMS-142613","Beloha-Anavoha",45.052557,-25.195828,1265,25,"Bone/tooth collagen","Madagascar","Wanyika",2062,76
"CAMS-142542","Beloha-Anavoha",45.052557,-25.195828,2060,30,"Bone/tooth collagen","Madagascar","Wanyika",2063,76
"CAMS-142631","Beloha-Anavoha",45.052557,-25.195828,1375,30,"Bone/tooth collagen","Madagascar","Wanyika",2064,76
"Beta-22619","Ranobe Pond",43.853831,-23.357806,1300,80,"Sediment","Madagascar","Wanyika",2065,593
"Beta-23489","Ranobe Pond",43.853831,-23.357806,1360,80,"Sediment","Madagascar","Wanyika",2066,593
"Beta-24423","Ranobe Pond",43.853831,-23.357806,600,70,"Sediment","Madagascar","Wanyika",2067,593
"Beta-28593","Tsiroanomandidy Wetland",46.437342,-18.502618,1160,110,"Sediment","Madagascar","Wanyika",2068,673
"Beta-63676","Tsiandroina",46.679202,-18.835681,1980,60,"Bone/tooth collagen","Madagascar","Wanyika",2069,668
"NZA-18521/R-28331/4","Tsiandroina",46.679202,-18.835681,1694,40,"Bone/tooth collagen","Madagascar","Wanyika",2070,668
"Beta-15885","Tritrivakely Crater Lake",46.976031,-19.323671,3810,70,"Sediment","Madagascar","Wanyika",2071,664
"H-618","Tritrivakely Crater Lake",46.976031,-19.323671,4340,90,"Non-charcoal plant part","Madagascar","Wanyika",2072,664
"H-667","Tritrivakely Crater Lake",46.976031,-19.323671,2840,60,"Non-charcoal plant part","Madagascar","Wanyika",2073,664
"Beta-15884","Tritrivakely Crater Lake",46.976031,-19.323671,1240,100,"Sediment","Madagascar","Wanyika",2074,664
"Beta-48178","Mitsinjo Flood Plain",46.015539,-16.155765,3420,120,"Sediment","Madagascar","Wanyika",2075,447
"Beta-52365","Mitsinjo Flood Plain",46.015539,-16.155765,3160,210,"Sediment","Madagascar","Wanyika",2076,447
"Beta-51799","Mitsinjo Flood Plain",46.015539,-16.155765,2400,90,"Sediment","Madagascar","Wanyika",2077,447
"Beta-51797","Mitsinjo Flood Plain",46.015539,-16.155765,890,80,"Sediment","Madagascar","Wanyika",2078,447
"Beta-48177","Mitsinjo Flood Plain",46.015539,-16.155765,530,80,"Sediment","Madagascar","Wanyika",2079,447
"Beta-50275","Mitsinjo Flood Plain",46.015539,-16.155765,470,90,"Sediment","Madagascar","Wanyika",2080,447
"Beta-16442","Mitoho Cave",43.705691,-23.719354,4030,70,"Eggshell","Madagascar","Wanyika",2081,444
"Beta-28591","Ambohitratoandro Wetland",47.108102,-19.029665,3720,50,"Sediment","Madagascar","Wanyika",2082,17
"Hela-3854","Ampanihy",43.835949,-22.818804,2430,100,"Bone/tooth collagen","Madagascar","Wanyika",2083,23
"Beta-67392/ETH-11460","Amparihibe Deep",48.280435,-13.365794,1130,50,"Non-charcoal plant part","Madagascar","Wanyika",2084,24
"Beta-62509/CAMS-6424","Amparihibe Deep",48.280435,-13.365794,1660,90,"Sediment","Madagascar","Wanyika",2085,24
"Beta-62508/CAMS-6423","Amparihibe Deep",48.280435,-13.365794,1780,70,"Sediment","Madagascar","Wanyika",2086,24
"Beta-55059/CAMS-3542","Amparihibe Deep",48.280435,-13.365794,1820,60,"Sediment","Madagascar","Wanyika",2087,24
"NZA-18519/R-28331/1","Ampasambazimba
",47.257034,-18.914298,2291,55,"Bone/tooth collagen","Madagascar","Wanyika",2088,25
"Pta-739","Ampasambazimba
",47.257034,-18.914298,1035,50,"Bone/tooth collagen","Madagascar","Wanyika",2089,25
"NZA-18523/R-28331/6","Ampasambazimba
",47.257034,-18.914298,1410,40,"Bone/tooth collagen","Madagascar","Wanyika",2090,25
"NZA-18520/R-28331/3","Ampasambazimba
",47.257034,-18.914298,2402,45,"Bone/tooth collagen","Madagascar","Wanyika",2091,25
"GX-9989","Ampasambazimba
",47.257034,-18.914298,4725,180,"Non-charcoal plant part","Madagascar","Wanyika",2092,25
"CAMS-142915","Ampasambazimba
",46.733,-18.9,2885,30,"Bone/tooth collagen","Madagascar","Wanyika",2093,25
"CAMS-143048","Ampasambazimba
",46.733,-18.9,4730,45,"Bone/tooth collagen","Madagascar","Wanyika",2094,25
"CAMS-143075","Ampasambazimba
",46.733,-18.9,2835,30,"Bone/tooth collagen","Madagascar","Wanyika",2095,25
"CAMS-142606","Ampasambazimba
",46.733,-18.9,1450,25,"Bone/tooth collagen","Madagascar","Wanyika",2096,25
"CAMS-143049","Ampasambazimba
",46.733,-18.9,4610,45,"Bone/tooth collagen","Madagascar","Wanyika",2097,25
"CAMS-142605","Ampasambazimba
",46.733,-18.9,1300,30,"Bone/tooth collagen","Madagascar","Wanyika",2098,25
"CAMS-143053","Ampasambazimba
",46.733,-18.9,2175,30,"Bone/tooth collagen","Madagascar","Wanyika",2099,25
"CAMS-142632","Ampasambazimba
",46.733,-18.9,4540,35,"Bone/tooth collagen","Madagascar","Wanyika",2100,25
"CAMS-143042","Ampasambazimba
",46.733,-18.9,4610,40,"Bone/tooth collagen","Madagascar","Wanyika",2101,25
"CAMS-142714","Ampasambazimba
",46.733,-18.9,4750,40,"Bone/tooth collagen","Madagascar","Wanyika",2102,25
"CAMS-142607","Ampasambazimba
",46.733,-18.9,3905,35,"Bone/tooth collagen","Madagascar","Wanyika",2103,25
"CAMS-142917","Ampasambazimba
",46.733,-18.9,4890,40,"Bone/tooth collagen","Madagascar","Wanyika",2104,25
"GaK-1654","Anavoha",44.549883,-25.277194,1954,110,"Non-charcoal plant part","Madagascar","Wanyika",2105,31
"NZA R UA 4466","Anavoha",45.05,-25.167,1486,76,"Bone/tooth collagen","Madagascar","Wanyika",2106,31
"CAMS-142642","Anavoha",45.05,-25.167,1330,25,"Bone/tooth collagen","Madagascar","Wanyika",2107,31
"CAMS-142713","Anavoha",45.05,-25.167,1725,35,"Bone/tooth collagen","Madagascar","Wanyika",2108,31
"CAMS-142543","Anavoha",45.05,-25.167,3430,30,"Bone/tooth collagen","Madagascar","Wanyika",2109,31
"CAMS-142891","Anavoha",45.05,-25.167,2245,35,"Bone/tooth collagen","Madagascar","Wanyika",2110,31
"CAMS-142538","Anavoha",45.05,-25.167,2300,30,"Bone/tooth collagen","Madagascar","Wanyika",2111,31
"NZA R UA 5482","Anavoha",45.05,-25.167,1308,34,"Bone/tooth collagen","Madagascar","Wanyika",2112,31
"CAMS-142541","Anavoha",45.05,-25.167,1640,30,"Bone/tooth collagen","Madagascar","Wanyika",2113,31
"Beta-55092","Andavambatobe Cave",45.965494,-15.945924,580,100,"Charcoal","Madagascar","Wanyika",2114,36
"Beta-73370","Andrahomana Cave",46.838326,-25.034594,4440,60,"Bone/tooth collagen","Madagascar","Wanyika",2115,39
"NZA-18996/R-28421/1","Andrahomana Cave",46.838326,-25.034594,1536,35,"Bone/tooth collagen","Madagascar","Wanyika",2116,39
"NZA-18997/R-28421/7","Andrahomana",46.633,-25.199,4566,35,"Bone/tooth collagen","Madagascar","Wanyika",2117,38
"Beta-23486","Andraikiba",47.028875,-19.123111,1200,70,"Sediment","Madagascar","Wanyika",2118,40
"Beta-22837","Andraikiba",47.028875,-19.123111,2310,100,"Sediment","Madagascar","Wanyika",2119,40
"Beta-23487","Andraikiba",47.028875,-19.123111,2320,70,"Sediment","Madagascar","Wanyika",2120,40
"NZA-10059/R-24649/1","Ankazoabo Grotte",43.90617,-23.834345,1269,80,"Bone/tooth collagen","Madagascar","Wanyika",2121,49
"NZA-18998/R-28421/9","Ankazoabo Grotte",43.90617,-23.834345,2148,35,"Bone/tooth collagen","Madagascar","Wanyika",2122,49
"CAMS-143077","Ankazoabo Grotte",43.90617,-23.834345,1865,35,"Bone/tooth collagen","Madagascar","Wanyika",2123,49
"CAMS-142801","Ankazoabo Grotte",43.90617,-23.834345,1555,30,"Bone/tooth collagen","Madagascar","Wanyika",2124,49
"CAMS-143123","Ankazoabo Grotte",43.90617,-23.834345,1450,30,"Bone/tooth collagen","Madagascar","Wanyika",2125,49
"NZA R AM 6184","Ankazoabo Grotte",43.90617,-23.834345,1148,162,"Bone/tooth collagen","Madagascar","Wanyika",2126,49
"PSUAMS-7662","Ankazoabo/Ampandramandratsy",44.71,-22.32,825,20,"Bone/tooth collagen","Madagascar","Wanyika",2127,50
"Beta-355563","Ankilitelo",43.877,-22.914,290,30,"Bone/tooth collagen","Madagascar","Wanyika",2128,52
"Beta-14168","Antsetsindrano",47,-20.117,250,60,"Charcoal","Madagascar","Wanyika",2129,56
"Beta-14169","Antsetsindrano",47,-20.117,430,60,"Charcoal","Madagascar","Wanyika",2130,56
"Beta-14167","Antsetsindrano",47,-20.117,360,60,"Charcoal","Madagascar","Wanyika",2131,56
"Beta-60797/CAMS-5484","Antsiroandoha",49.244175,-12.416572,1020,50,"Bone/tooth collagen","Madagascar","Wanyika",2132,59
"Beta-60798/CAMS-5485","Antsiroandoha",49.244175,-12.416572,4400,60,"Bone/tooth collagen","Madagascar","Wanyika",2133,59
"GaK-277","Baie des Galions",46.989733,-24.994616,2250,420,"Marine shell","Madagascar","Wanyika",2134,66
"GaK-1658","Behavoha",44.421011,-25.037912,2160,110,"Carapace","Madagascar","Wanyika",2135,74
"NZA-18524/R-28331/7","Beloha-Anavoha",45.052557,-25.195828,1065,40,"Bone/tooth collagen","Madagascar","Wanyika",2136,76
"Beta-63675","Beloha",44.860758,-25.266638,1380,90,"Bone/tooth collagen","Madagascar","Wanyika",2137,75
"NZA-18999/R-28421/10","Beloha-Anavoha",45.052557,-25.195828,1277,35,"Bone/tooth collagen","Madagascar","Wanyika",2138,76
"GaK-1656","Bemafandry",44.089059,-24.941653,1980,90,"Non-charcoal plant part","Madagascar","Wanyika",2139,77
"GaK-1655","Bemafandry",44.089059,-24.941653,2060,150,"Carapace","Madagascar","Wanyika",2140,77
"NZA-10060/R -2-4649/2","Bevoha",43.75,-23.067,1815,60,"Bone/tooth collagen","Madagascar","Wanyika",2141,82
"NZA R UA 4823","Bevoha",43.75,-23.067,1930,63,"Bone/tooth collagen","Madagascar","Wanyika",2142,82
"NZA R UA 4822","Bevoha",43.75,-23.067,1730,192,"Bone/tooth collagen","Madagascar","Wanyika",2143,82
"KI-3160","Itasy",46.892444,-19.168086,2260,60,"Sediment","Madagascar","Wanyika",2144,216
"Beta-14856","Kavitaha",47.046355,-19.251083,670,80,"Sediment","Madagascar","Wanyika",2145,257
"Beta-11729","Kavitaha",47.046355,-19.251083,710,100,"Sediment","Madagascar","Wanyika",2146,257
"Beta-15528","Kavitaha",47.046355,-19.251083,960,90,"Sediment","Madagascar","Wanyika",2147,257
"Beta-14855","Kavitaha",47.046355,-19.251083,1400,80,"Sediment","Madagascar","Wanyika",2148,257
"Beta-11730","Kavitaha",47.046355,-19.251083,1490,60,"Sediment","Madagascar","Wanyika",2149,257
"Beta-68068/CAMS-10245","Komango",44.795688,-19.316758,1750,60,"Bone/tooth collagen","Madagascar","Wanyika",2150,291
"Beta-103350","Komango",44.795688,-19.316758,3390,50,"Sediment","Madagascar","Wanyika",2151,291
"Beta-55094 CAMS-3547","Lavakasaka",47.28,-19.63,2380,70,"Eggshell","Madagascar","Wanyika",2152,323
"Gif-7471","Lohavohitra",47.283,-19.633,260,60,"Charcoal","Madagascar","Wanyika",2153,349
"SMU-1520","Lohavohitra",47.283,-19.633,270,45,"Charcoal","Madagascar","Wanyika",2154,349
"Beta-23488","Mahery",49.31256,-12.787697,2950,70,"Sediment","Madagascar","Wanyika",2155,380
"Beta-22618","Mahery",49.31256,-12.787697,3680,70,"Sediment","Madagascar","Wanyika",2156,380
"Beta-24614","Mahery",49.31256,-12.787697,4620,90,"Sediment","Madagascar","Wanyika",2157,380
"NZA-18525/R-28331/10a","Mananjary",48.466339,-20.628071,2327,40,"Bone/tooth collagen","Madagascar","Wanyika",2158,393
"GRO-2197","Marais d?Ifanja",46.861264,-19.296022,4200,80,"Sediment","Madagascar","Wanyika",2159,401
"NZA-16994/R-28139/3","Masinandriana",47.582656,-18.976645,2154,40,"Bone/tooth collagen","Madagascar","Wanyika",2160,410
"NZA-16995/R-28139/6","Masinandriana",47.582656,-18.976645,4496,40,"Bone/tooth collagen","Madagascar","Wanyika",2161,410
"PSUAMS-3684","Andavadoaka",43.239,-22.075,1585,20,"Carapace","Madagascar","Wanyika",2162,35
"PSUAMS-3686","Andavadoaka",43.239,-22.075,1530,20,"Carapace","Madagascar","Wanyika",2163,35
"PSUAMS-3689","Andavadoaka",43.239,-22.075,2185,20,"Carapace","Madagascar","Wanyika",2164,35
"PSUAMS-3612","Andavadoaka",43.239,-22.075,2055,20,"Carapace","Madagascar","Wanyika",2165,35
"PSUAMS-3690","Andavadoaka",43.239,-22.075,2160,20,"Carapace","Madagascar","Wanyika",2166,35
"PSUAMS-5619","Andaboy",43.39914,-21.897606,975,15,"Bone/tooth collagen","Madagascar","Wanyika",2167,32
"PSUAMS-5633","Beanka",44.148245,-20.876776,290,15,"Bone/tooth collagen","Madagascar","Wanyika",2168,72
"PSUAMS-3685","Ampisorogna",43.419025,-22.091154,2125,20,"Carapace","Madagascar","Wanyika",2169,28
"PSUAMS-5623","Itampolove",43.261,-22.227,935,20,"Bone/tooth collagen","Madagascar","Wanyika",2170,215
"PSUAMS-3611","Itampolove",43.261,-22.227,1310,20,"Carapace","Madagascar","Wanyika",2171,215
"PSUAMS-3618","Itampolove",43.261,-22.227,1895,20,"Carapace","Madagascar","Wanyika",2172,215
"PSUAMS-5632","Itampolove",43.261,-22.227,4025,20,"Bone/tooth collagen","Madagascar","Wanyika",2173,215
"Hela-157","Ampoza",44.300851,-22.279778,1705,55,"Bone/tooth collagen","Madagascar","Wanyika",2174,29
"Hela-156","Ampoza",44.300851,-22.279778,1810,60,"Bone/tooth collagen","Madagascar","Wanyika",2175,29
"Hela-158","Ampoza",44.300851,-22.279778,1850,55,"Bone/tooth collagen","Madagascar","Wanyika",2176,29
"GaK-2309","Ampoza",44.300851,-22.279778,1910,120,"Bone/tooth collagen","Madagascar","Wanyika",2177,29
"BM-1628","Ampoza",44.300851,-22.279778,2035,35,"Bone/tooth collagen","Madagascar","Wanyika",2178,29
"NZA-16997/R-28139/8","Ampoza",44.300851,-22.279778,2285,40,"Bone/tooth collagen","Madagascar","Wanyika",2179,29
"GrA-11626","Ampoza",44.300851,-22.279778,2370,50,"Bone/tooth collagen","Madagascar","Wanyika",2180,29
"NZA-16996/R-28139/7","Ampoza",44.300851,-22.279778,2517,40,"Bone/tooth collagen","Madagascar","Wanyika",2181,29
"Pta-7728","Ampoza",44.300851,-22.279778,2760,60,"Bone/tooth collagen","Madagascar","Wanyika",2182,29
"PSUAMS-3699","Ampoza",44.300851,-22.279778,1230,20,"Carapace","Madagascar","Wanyika",2183,29
"PSUAMS-5420","Ampoza",44.300851,-22.279778,1225,20,"Bone/tooth collagen","Madagascar","Wanyika",2184,29
"PSUAMS-5421","Ampoza",44.300851,-22.279778,1165,20,"Bone/tooth collagen","Madagascar","Wanyika",2185,29
"PSUAMS-5422","Ampoza",44.300851,-22.279778,1215,20,"Bone/tooth collagen","Madagascar","Wanyika",2186,29
"PSUAMS-5131","Ampoza",44.300851,-22.279778,1155,15,"Bone/tooth collagen","Madagascar","Wanyika",2187,29
"PSUAMS-5423","Ampoza",44.300851,-22.279778,1200,20,"Bone/tooth collagen","Madagascar","Wanyika",2188,29
"PSUAMS-3763","Ampoza",44.300851,-22.279778,2675,25,"Bone/tooth collagen","Madagascar","Wanyika",2189,29
"CAMS-243052","Ampoza",44.300851,-22.279778,2660,40,"Bone/tooth collagen","Madagascar","Wanyika",2190,29
"PSUAMS-5286","Ampoza",44.300851,-22.279778,2470,15,"Bone/tooth collagen","Madagascar","Wanyika",2191,29
"PSUAMS-5414","Ampoza",44.300851,-22.279778,2795,20,"Bone/tooth collagen","Madagascar","Wanyika",2192,29
"PSUAMS-5129","Ampoza",44.300851,-22.279778,2670,20,"Bone/tooth collagen","Madagascar","Wanyika",2193,29
"PSUAMS-5415","Ampoza",44.300851,-22.279778,2735,20,"Bone/tooth collagen","Madagascar","Wanyika",2194,29
"PSUAMS-5416","Ampoza",44.300851,-22.279778,2730,20,"Bone/tooth collagen","Madagascar","Wanyika",2195,29
"PSUAMS-5130","Ampoza",44.300851,-22.279778,2485,20,"Bone/tooth collagen","Madagascar","Wanyika",2196,29
"PSUAMS-5417","Ampoza",44.300851,-22.279778,2710,20,"Bone/tooth collagen","Madagascar","Wanyika",2197,29
"PSUAMS-5418","Ampoza",44.300851,-22.279778,2455,20,"Bone/tooth collagen","Madagascar","Wanyika",2198,29
"PSUAMS-5419","Ampoza",44.300851,-22.279778,2475,20,"Bone/tooth collagen","Madagascar","Wanyika",2199,29
"PSUAMS-5649","Ampoza",44.300851,-22.279778,2735,20,"Bone/tooth collagen","Madagascar","Wanyika",2200,29
"PSUAMS-5297","Tulear",43.773155,-23.353183,1195,15,"Bone/tooth collagen","Madagascar","Wanyika",2201,674
"PSUAMS-3619","Androka",44.14694,-24.976929,1540,20,"Bone/tooth collagen","Madagascar","Wanyika",2202,43
"PSUAMS-3620","Androka",44.14694,-24.976929,1545,20,"Bone/tooth collagen","Madagascar","Wanyika",2203,43
"QC-970","Anakao",43.65,-23.65,2775,95,"Eggshell","Madagascar","Wanyika",2204,30
"QC-971","Anakao",43.65,-23.65,2375,100,"Eggshell","Madagascar","Wanyika",2205,30
"QC-972","Anakao",43.65,-23.65,3960,150,"Eggshell","Madagascar","Wanyika",2206,30
"OZF-514","Faux Cap",45.53,-25.55,1610,40,"Eggshell","Madagascar","Wanyika",2207,164
"OZF-854","Faux Cap",45.53,-25.55,3260,50,"Eggshell","Madagascar","Wanyika",2208,164
"OZF-855","Faux Cap",45.53,-25.55,4060,50,"Eggshell","Madagascar","Wanyika",2209,164
"OZF-856","Faux Cap",45.53,-25.55,4140,50,"Eggshell","Madagascar","Wanyika",2210,164
"CAMS-142809","Manombo-Tulear",43.4739244,-22.9528005,1525,25,"Bone/tooth collagen","Madagascar","Wanyika",2211,399
"CAMS-142907","Manombo-Tulear",43.4739244,-22.9528005,1605,30,"Bone/tooth collagen","Madagascar","Wanyika",2212,399
"CAMS-142634","Manombo-Tulear",43.4739244,-22.9528005,1465,25,"Bone/tooth collagen","Madagascar","Wanyika",2213,399
"CAMS-142602","Manombo-Tulear",43.4739244,-22.9528005,2325,30,"Bone/tooth collagen","Madagascar","Wanyika",2214,399
"CAMS-142807","Manombo-Tulear",43.4739244,-22.9528005,1685,25,"Bone/tooth collagen","Madagascar","Wanyika",2215,399
"CAMS-142901","Manombo-Tulear",43.4739244,-22.9528005,1795,25,"Bone/tooth collagen","Madagascar","Wanyika",2216,399
"CAMS-142806","Manombo-Tulear",43.4739244,-22.9528005,1420,25,"Bone/tooth collagen","Madagascar","Wanyika",2217,399
"CAMS-142905","Manombo-Tulear",43.4739244,-22.9528005,1730,30,"Bone/tooth collagen","Madagascar","Wanyika",2218,399
"PSUAMS-6990","Manombo",43.4739244,-22.9528005,860,20,"Bone/tooth collagen","Madagascar","Wanyika",2219,398
"CAMS-148400","Tsimanampesotse",43.76,-24.05,905,25,"Bone/tooth collagen","Madagascar","Wanyika",2220,670
"CAMS-148401","Tsimanampesotse",43.76,-24.05,295,25,"Bone/tooth collagen","Madagascar","Wanyika",2221,670
"CAMS-147034","West Mikoboka Plateau Cave #13",43.877,-22.914,1380,30,"Bone/tooth collagen","Madagascar","Wanyika",2222,697
"OxA-19855","Mandrare Rivermouth",46.687722,-24.968838,1416,26,"Eggshell","Madagascar","Wanyika",2223,395
"OxA-19854","Cap Ste Marie",45.2456487,-25.5522023,3004,29,"Eggshell","Madagascar","Wanyika",2224,103
"OxA-19852","Kotoala",45.58672394,-25.52181848,4572,29,"Eggshell","Madagascar","Wanyika",2225,293
"OxA-13531","Montefeno",45.829,-25.047,401,25,"Charcoal","Madagascar","Wanyika",2226,458
"OxA-13532","Montefeno",45.829,-25.047,355,24,"Charcoal","Madagascar","Wanyika",2227,458
"X-2003","Montefeno",45.829,-25.252,1960,240,"Sediment","Madagascar","Wanyika",2228,458
"X-2004","Montefeno",45.829,-25.252,690,60,"Sediment","Madagascar","Wanyika",2229,458
"X-1679","Anjankitike",46.39834827,-24.96925415,545,40,"Sediment","Madagascar","Wanyika",2230,45
"X-1680","Anjankitike",46.39834827,-24.96925415,250,115,"Sediment","Madagascar","Wanyika",2231,45
"X- 1682","Anjankitike",46.39834827,-24.96925415,490,50,"Sediment","Madagascar","Wanyika",2232,45
"X-1683","Anjankitike",46.39834827,-24.96925415,405,55,"Sediment","Madagascar","Wanyika",2233,45
"X-1677","Mionjona",46.39126297,-24.98093814,290,45,"Sediment","Madagascar","Wanyika",2234,442
"X-1678","Mionjona",46.39126297,-24.98093814,310,45,"Sediment","Madagascar","Wanyika",2235,442
"Gif-5154","Ambohitrikanjaka",48.633,-18.85,380,90,"Charcoal","Madagascar","Wanyika",2236,18
"GaK-1058","Angavobe",47.733,-18.917,330,80,"Charcoal","Madagascar","Wanyika",2237,44
"Ly-3161","Fanongoavana",47.85,-19.05,410,100,"Charcoal","Madagascar","Wanyika",2238,163
"LY-3162","Fanongoavana",47.85,-19.05,450,120,"Charcoal","Madagascar","Wanyika",2239,163
"Gif-547","Fanongoavana",47.85,-19.05,450,100,"Charcoal","Madagascar","Wanyika",2240,163
"Beta-24479","Vohitrarivo",47.283,-20.083,290,80,"Charcoal","Madagascar","Wanyika",2241,693
